timestamp,cooling_load_tons,chilled_water_supply_temp_c,chilled_water_return_temp_c,chilled_water_flow_rate_gpm,outdoor_ambient_temp_c,outdoor_humidity_pct,condenser_water_temp_c,condenser_pressure_kpa,power_consumption_kw,operational_fault_flag,fault_description
2026-03-11 05:15:00,349.8,6.36,11.68,872.2,21.0,67.5,33.1,1015.1,415.88,1,power_surge
2026-03-11 05:30:00,325.3,6.7,12.26,773.8,19.4,66.9,32.1,991.2,186.7,0,Normal
2026-03-11 05:45:00,345.7,6.97,12.99,812.8,21.4,71.8,33.5,1024.6,188.02,0,Normal
2026-03-11 06:00:00,347.6,6.63,12.09,803.0,22.0,56.2,32.4,1006.5,198.13,0,Normal
2026-03-11 06:15:00,322.9,7.12,12.71,761.1,20.8,69.8,31.9,1011.2,177.34,0,Normal
2026-03-11 06:30:00,333.5,7.06,12.5,765.4,25.4,56.7,34.4,1047.6,207.52,0,Normal
2026-03-11 06:45:00,372.7,7.02,13.05,946.7,25.0,60.0,34.5,1089.0,227.66,0,Normal
2026-03-11 07:00:00,408.8,6.54,11.72,980.6,23.9,58.1,33.9,1065.0,249.66,0,Normal
2026-03-11 07:15:00,407.1,6.32,11.96,975.5,24.8,60.9,34.8,1079.9,246.11,0,Normal
2026-03-11 07:30:00,380.1,6.49,11.64,926.9,25.6,51.0,34.1,1050.6,227.49,0,Normal
2026-03-11 07:45:00,414.9,6.77,11.77,1019.9,22.7,58.0,32.5,1042.0,241.4,0,Normal
2026-03-11 08:00:00,448.2,6.89,12.66,1099.2,25.9,63.1,34.6,1061.4,270.86,0,Normal
2026-03-11 08:15:00,462.6,5.94,11.7,1137.0,25.7,48.4,33.5,1040.0,286.24,0,Normal
2026-03-11 08:30:00,527.6,6.7,12.48,1250.4,25.7,53.6,33.9,1051.9,320.0,0,Normal
2026-03-11 08:45:00,456.8,6.76,12.44,1088.8,27.2,49.2,35.0,1082.3,282.53,0,Normal
2026-03-11 09:00:00,516.5,6.6,13.21,1258.8,30.7,52.6,36.0,1103.6,324.15,0,Normal
2026-03-11 09:15:00,552.7,7.15,12.99,1313.3,29.4,50.0,36.0,1086.9,347.11,0,Normal
2026-03-11 09:30:00,583.1,6.85,12.94,1399.2,27.9,46.6,36.0,1086.0,362.52,0,Normal
2026-03-11 09:45:00,526.1,7.16,12.85,1272.5,29.9,50.3,35.6,1094.1,324.5,0,Normal
2026-03-11 10:00:00,557.5,6.62,12.61,1357.5,31.5,54.9,33.5,1050.5,343.02,0,Normal
2026-03-11 10:15:00,567.4,7.03,12.9,1317.4,31.0,46.3,36.0,1088.1,344.37,0,Normal
2026-03-11 10:30:00,565.1,7.27,13.1,1374.1,29.9,49.4,35.0,1048.6,335.4,0,Normal
2026-03-11 10:45:00,563.7,7.16,13.54,1347.1,29.1,40.9,33.7,1041.8,326.34,0,Normal
2026-03-11 11:00:00,582.0,6.32,12.58,1414.6,31.3,41.9,35.1,1083.9,359.19,0,Normal
2026-03-11 11:15:00,511.7,6.61,12.47,1247.5,30.9,47.3,35.3,1106.9,299.46,0,Normal
2026-03-11 11:30:00,594.8,6.58,11.99,1467.8,31.8,51.1,36.0,1076.0,372.54,0,Normal
2026-03-11 11:45:00,582.6,6.87,12.75,1432.1,31.4,46.5,34.6,1057.8,352.08,0,Normal
2026-03-11 12:00:00,574.4,6.94,13.56,1412.3,32.1,43.7,35.1,1068.2,358.97,0,Normal
2026-03-11 12:15:00,630.6,6.41,12.41,1549.6,29.7,45.0,35.2,1097.9,382.47,0,Normal
2026-03-11 12:30:00,560.9,6.72,12.92,1353.5,32.4,40.2,36.0,1093.5,345.49,0,Normal
2026-03-11 12:45:00,564.9,5.99,12.28,1356.6,30.6,47.8,36.0,1080.4,362.09,0,Normal
2026-03-11 13:00:00,620.9,7.2,13.3,1512.1,33.3,49.2,36.0,1102.4,392.79,0,Normal
2026-03-11 13:15:00,545.4,6.52,12.2,1327.3,29.0,44.3,33.8,1040.9,322.89,0,Normal
2026-03-11 13:30:00,546.5,6.72,12.0,1303.8,32.5,44.6,35.8,1070.7,338.59,0,Normal
2026-03-11 13:45:00,549.5,6.59,12.66,1328.9,29.9,48.1,35.5,1070.0,340.73,0,Normal
2026-03-11 14:00:00,566.2,7.1,12.83,1358.0,28.4,45.9,35.6,1112.2,349.8,0,Normal
2026-03-11 14:15:00,541.4,5.71,11.63,1278.0,28.3,48.1,33.0,1034.5,323.64,0,Normal
2026-03-11 14:30:00,494.0,6.69,12.17,1217.8,28.3,57.5,35.1,1077.2,312.47,0,Normal
2026-03-11 14:45:00,502.2,6.66,12.4,1206.6,29.0,49.0,33.9,1045.4,287.01,0,Normal
2026-03-11 15:00:00,488.7,6.54,12.33,1224.0,28.8,49.4,33.6,1046.6,289.79,0,Normal
2026-03-11 15:15:00,489.5,7.3,13.15,1134.2,26.7,49.2,34.7,1071.2,298.88,0,Normal
2026-03-11 15:30:00,488.9,6.39,11.89,1159.5,27.1,55.8,35.1,1079.3,303.93,0,Normal
2026-03-11 15:45:00,474.9,6.97,13.02,1140.6,29.9,53.2,36.0,1095.7,303.72,0,Normal
2026-03-11 16:00:00,405.6,6.82,12.29,1001.9,28.8,52.4,42.9,1340.9,394.24,1,condenser_fouling
2026-03-11 16:15:00,461.6,7.14,12.45,1117.8,26.4,61.4,34.4,1060.3,275.52,0,Normal
2026-03-11 16:30:00,425.8,6.47,12.09,1029.7,25.3,63.0,34.1,1038.2,267.91,0,Normal
2026-03-11 16:45:00,438.2,6.44,12.13,1023.5,24.9,56.2,35.5,1073.0,264.46,0,Normal
2026-03-11 17:00:00,398.4,7.08,12.72,927.2,25.1,52.4,33.3,1006.2,243.62,0,Normal
2026-03-11 17:15:00,398.3,6.85,12.79,963.9,22.1,65.1,33.8,1076.1,377.84,1,power_surge
2026-03-11 17:30:00,365.6,6.16,11.63,843.3,22.7,59.7,33.0,1042.5,228.41,0,Normal
2026-03-11 17:45:00,370.7,6.51,12.02,876.3,20.1,66.9,30.9,971.8,214.81,0,Normal
2026-03-11 18:00:00,333.1,6.84,12.03,811.9,22.6,57.1,31.1,984.5,189.28,0,Normal
2026-03-11 18:15:00,317.6,6.99,12.63,737.6,22.4,69.9,33.2,1024.5,176.04,0,Normal
2026-03-11 18:30:00,376.8,6.46,12.06,944.5,20.2,62.8,32.9,1051.4,226.71,0,Normal
2026-03-11 18:45:00,342.2,5.68,11.06,851.9,22.7,71.8,34.6,1042.4,201.81,0,Normal
2026-03-11 19:00:00,334.3,6.88,11.88,763.1,18.0,70.2,32.4,1019.0,189.97,0,Normal
2026-03-11 19:15:00,288.1,6.27,12.01,668.1,17.1,67.6,30.3,969.9,155.91,0,Normal
2026-03-11 19:30:00,287.8,5.99,11.06,633.6,19.1,71.0,33.6,1054.0,170.24,0,Normal
2026-03-11 19:45:00,327.3,5.71,11.02,766.0,19.8,76.6,32.3,1012.3,194.78,0,Normal
2026-03-11 20:00:00,323.6,6.98,12.52,795.9,20.3,75.4,33.3,1010.2,194.4,0,Normal
2026-03-11 20:15:00,304.6,6.75,11.86,720.8,16.6,78.4,31.7,998.5,172.62,0,Normal
2026-03-11 20:30:00,323.5,6.62,20.16,292.4,18.4,85.1,33.0,1014.2,200.71,1,flow_choke
2026-03-11 20:45:00,359.7,7.19,12.17,825.3,16.3,71.9,32.2,1013.0,207.84,0,Normal
2026-03-11 21:00:00,337.4,6.92,12.58,829.7,15.7,85.6,31.4,1015.8,188.62,0,Normal
2026-03-11 21:15:00,291.5,7.27,12.51,685.7,16.9,80.5,31.0,959.9,168.4,0,Normal
2026-03-11 21:30:00,317.2,6.21,12.38,761.6,16.2,77.3,31.5,985.3,201.27,0,Normal
2026-03-11 21:45:00,299.9,6.69,11.84,717.4,15.0,76.3,30.5,968.2,174.42,0,Normal
2026-03-11 22:00:00,310.3,6.13,11.32,712.9,16.9,81.6,41.1,1280.4,280.34,1,condenser_fouling
2026-03-11 22:15:00,309.7,6.62,11.9,714.4,16.4,86.6,32.9,1037.9,171.45,0,Normal
2026-03-11 22:30:00,308.1,6.61,12.09,763.5,15.0,83.0,31.1,985.2,176.24,0,Normal
2026-03-11 22:45:00,288.6,6.92,12.18,702.7,15.0,90.0,31.1,995.0,168.0,0,Normal
2026-03-11 23:00:00,316.8,6.72,12.3,786.6,15.0,78.5,29.5,945.4,175.55,0,Normal
2026-03-11 23:15:00,306.0,6.92,12.09,742.5,15.0,84.6,35.5,1187.5,278.06,1,condenser_fouling
2026-03-11 23:30:00,246.8,6.95,11.89,595.8,15.0,79.8,31.2,1003.1,135.43,0,Normal
2026-03-11 23:45:00,371.3,7.45,12.55,848.0,15.0,86.4,32.8,1014.3,229.04,0,Normal
2026-03-12 00:00:00,347.2,6.59,11.53,826.6,15.0,88.5,32.7,1035.4,217.1,0,Normal
2026-03-12 00:15:00,310.6,6.37,11.66,744.7,15.3,83.3,31.7,1002.8,174.75,0,Normal
2026-03-12 00:30:00,320.5,6.79,12.15,818.0,15.0,74.4,30.4,990.2,354.29,1,power_surge
2026-03-12 00:45:00,290.7,6.42,11.64,714.9,15.0,85.4,37.2,1267.8,257.8,1,condenser_fouling
2026-03-12 01:00:00,362.4,7.22,13.05,908.1,15.0,86.1,31.2,864.2,330.35,1,refrigerant_leak
2026-03-12 01:15:00,367.4,6.6,12.44,896.8,15.0,85.6,33.0,1028.2,220.26,0,Normal
2026-03-12 01:30:00,323.9,6.5,11.87,759.6,15.9,88.4,32.1,1007.9,197.83,0,Normal
2026-03-12 01:45:00,345.6,6.54,11.58,832.3,15.0,78.7,31.0,989.8,185.93,0,Normal
2026-03-12 02:00:00,324.4,6.95,12.26,784.4,15.0,85.0,29.8,968.3,188.39,0,Normal
2026-03-12 02:15:00,286.6,6.64,11.87,664.3,15.0,86.4,31.5,978.6,166.53,0,Normal
2026-03-12 02:30:00,309.7,6.48,11.73,733.7,15.0,73.8,31.3,1014.9,186.81,0,Normal
2026-03-12 02:45:00,323.3,7.28,12.56,770.8,17.4,81.3,31.5,968.5,193.38,0,Normal
2026-03-12 03:00:00,308.6,1.11,11.65,780.9,15.3,77.1,30.4,964.4,177.81,1,sensor_drift
2026-03-12 03:15:00,314.5,6.71,12.04,702.9,16.9,77.9,32.5,1016.8,180.45,0,Normal
2026-03-12 03:30:00,317.7,6.93,12.2,792.7,16.8,78.6,30.6,985.0,187.84,0,Normal
2026-03-12 03:45:00,318.0,6.13,11.62,739.7,18.0,74.2,32.9,1050.5,189.46,0,Normal
2026-03-12 04:00:00,321.3,6.87,12.4,736.8,17.9,72.3,31.4,967.2,178.89,0,Normal
2026-03-12 04:15:00,293.5,6.33,11.49,733.9,16.3,74.0,30.9,977.8,162.64,0,Normal
2026-03-12 04:30:00,302.1,6.99,12.71,743.3,20.2,68.3,31.7,969.1,163.33,0,Normal
2026-03-12 04:45:00,287.9,6.36,11.49,722.3,18.5,67.1,32.0,1008.6,165.19,0,Normal
2026-03-12 05:00:00,344.4,6.94,12.03,846.7,17.5,72.9,33.7,1047.7,214.49,0,Normal
2026-03-12 05:15:00,267.4,7.09,12.52,693.2,19.7,64.3,32.6,1045.5,158.4,0,Normal
2026-03-12 05:30:00,348.8,7.0,20.31,349.4,23.1,70.3,33.3,1038.7,202.94,1,flow_choke
2026-03-12 05:45:00,354.7,6.79,12.38,847.3,22.7,68.2,34.6,1079.2,221.46,0,Normal
2026-03-12 06:00:00,312.4,6.62,11.44,758.4,21.5,58.1,32.1,1018.0,176.51,0,Normal
2026-03-12 06:15:00,271.9,6.5,12.19,683.7,22.0,61.0,33.9,1042.2,164.69,0,Normal
2026-03-12 06:30:00,344.9,7.21,12.87,808.3,22.6,67.2,34.2,840.5,355.16,1,refrigerant_leak
2026-03-12 06:45:00,369.1,6.46,11.62,869.6,26.8,57.2,32.3,1017.9,223.79,0,Normal
2026-03-12 07:00:00,362.0,6.34,11.49,861.1,24.8,58.0,40.5,1270.1,341.57,1,condenser_fouling
2026-03-12 07:15:00,390.7,6.93,12.93,885.1,25.4,60.4,35.0,1092.1,230.99,0,Normal
2026-03-12 07:30:00,457.8,6.42,11.95,1102.1,26.8,60.5,35.0,1070.5,267.53,0,Normal
2026-03-12 07:45:00,451.6,6.37,11.86,1036.7,26.1,55.1,33.3,1054.9,268.59,0,Normal
2026-03-12 08:00:00,426.9,6.19,11.28,1025.9,25.9,52.6,33.3,1029.6,266.14,0,Normal
2026-03-12 08:15:00,424.5,6.53,12.09,1040.5,26.4,59.6,33.1,1036.4,249.02,0,Normal
2026-03-12 08:30:00,470.1,6.67,12.35,1116.3,27.1,59.8,34.9,936.5,419.79,1,refrigerant_leak
2026-03-12 08:45:00,486.1,6.79,12.74,1208.6,27.5,55.7,36.0,1093.3,307.54,0,Normal
2026-03-12 09:00:00,516.3,7.03,12.52,1202.5,29.1,51.2,35.8,1084.0,325.95,0,Normal
2026-03-12 09:15:00,502.1,6.88,12.31,1234.8,28.5,46.7,36.0,1099.9,309.33,0,Normal
2026-03-12 09:30:00,539.1,6.63,12.62,1310.6,29.8,45.8,35.8,1075.8,338.57,0,Normal
2026-03-12 09:45:00,584.6,6.63,12.85,1360.0,28.9,50.5,35.9,1073.4,353.03,0,Normal
2026-03-12 10:00:00,565.6,6.88,12.42,1425.1,29.5,49.4,36.0,1112.6,360.27,0,Normal
2026-03-12 10:15:00,552.0,7.15,13.32,1323.2,26.6,52.7,34.5,1072.6,349.75,0,Normal
2026-03-12 10:30:00,555.6,6.74,12.66,1311.6,31.2,49.1,35.8,1091.4,347.13,0,Normal
2026-03-12 10:45:00,557.3,6.54,12.72,1302.3,30.6,40.0,35.8,1114.4,328.08,0,Normal
2026-03-12 11:00:00,600.7,6.35,12.34,1436.1,31.7,49.9,36.0,1090.0,369.14,0,Normal
2026-03-12 11:15:00,559.3,6.19,11.48,1339.2,26.0,41.4,32.6,1041.3,337.5,0,Normal
2026-03-12 11:30:00,578.9,2.0,12.85,1391.9,33.6,43.6,36.0,1096.6,353.85,1,sensor_drift
2026-03-12 11:45:00,580.7,6.9,13.13,1386.3,30.3,46.0,35.4,1066.1,484.33,1,power_surge
2026-03-12 12:00:00,567.5,6.9,19.98,495.6,32.2,53.0,36.0,1121.7,355.01,1,flow_choke
2026-03-12 12:15:00,545.1,6.65,12.45,1298.6,28.9,57.5,36.0,1108.9,332.02,0,Normal
2026-03-12 12:30:00,585.9,7.19,13.12,1357.7,31.3,47.6,34.8,1065.8,354.37,0,Normal
2026-03-12 12:45:00,573.5,6.53,11.75,1372.6,28.8,44.7,36.0,1104.9,348.69,0,Normal
2026-03-12 13:00:00,583.6,7.03,13.42,1341.6,29.3,47.8,34.5,1055.4,350.68,0,Normal
2026-03-12 13:15:00,552.9,6.69,12.37,1335.7,32.9,49.6,36.0,1106.4,337.88,0,Normal
2026-03-12 13:30:00,590.7,6.49,12.59,1393.3,29.6,45.2,34.2,1019.5,367.13,0,Normal
2026-03-12 13:45:00,531.3,6.91,12.75,1279.1,29.9,54.2,36.0,1078.7,344.87,0,Normal
2026-03-12 14:00:00,588.0,6.84,13.13,1444.0,30.7,48.6,35.9,1106.1,351.22,0,Normal
2026-03-12 14:15:00,492.5,6.82,12.71,1158.3,29.8,50.4,34.8,1063.7,283.79,0,Normal
2026-03-12 14:30:00,537.1,6.73,12.54,1315.7,29.0,51.8,35.9,1094.3,329.84,0,Normal
2026-03-12 14:45:00,527.4,6.69,12.32,1254.8,28.9,51.6,35.8,1068.8,313.34,0,Normal
2026-03-12 15:00:00,484.0,7.54,13.5,1205.3,31.6,54.2,36.0,1121.7,296.53,0,Normal
2026-03-12 15:15:00,502.0,7.11,22.51,1195.8,27.5,49.3,35.0,1090.4,310.76,1,sensor_drift
2026-03-12 15:30:00,510.3,6.95,12.93,1203.6,27.5,50.6,33.8,1042.6,316.98,0,Normal
2026-03-12 15:45:00,409.0,6.74,12.08,998.8,28.3,49.5,34.3,1051.4,248.77,0,Normal
2026-03-12 16:00:00,462.6,7.05,13.09,1099.3,27.9,56.8,33.5,1055.5,273.56,0,Normal
2026-03-12 16:15:00,372.7,6.88,12.47,873.4,27.5,59.3,34.1,1082.4,208.2,0,Normal
2026-03-12 16:30:00,395.4,6.71,12.46,936.9,26.2,59.2,36.0,1107.8,244.84,0,Normal
2026-03-12 16:45:00,444.3,6.59,12.3,1065.2,23.0,65.3,34.9,1102.8,271.84,0,Normal
2026-03-12 17:00:00,372.7,6.67,11.78,928.2,26.7,59.8,34.8,1055.0,232.24,0,Normal
2026-03-12 17:15:00,341.4,5.59,10.86,771.0,21.9,63.8,34.3,1045.3,203.96,0,Normal
2026-03-12 17:30:00,349.0,6.77,12.44,838.1,23.6,58.0,33.1,1014.2,203.79,0,Normal
2026-03-12 17:45:00,388.7,6.53,12.15,948.5,21.4,62.1,32.4,1023.6,217.53,0,Normal
2026-03-12 18:00:00,274.2,7.26,12.9,662.9,21.9,67.8,33.3,1039.1,143.88,0,Normal
2026-03-12 18:15:00,293.7,6.71,12.2,737.7,21.9,69.7,33.3,1034.7,166.32,0,Normal
2026-03-12 18:30:00,357.4,6.28,11.56,856.0,21.4,66.4,32.8,1036.5,200.13,0,Normal
2026-03-12 18:45:00,366.4,6.68,12.02,874.8,21.0,68.6,33.8,1066.1,222.87,0,Normal
2026-03-12 19:00:00,317.4,6.33,11.79,776.6,22.2,64.1,33.2,1011.9,185.91,0,Normal
2026-03-12 19:15:00,289.0,6.87,11.67,696.1,19.9,70.0,33.1,834.2,317.36,1,refrigerant_leak
2026-03-12 19:30:00,372.4,6.8,12.76,884.0,18.4,76.2,33.2,1046.0,213.45,0,Normal
2026-03-12 19:45:00,359.9,7.04,12.67,876.6,19.7,76.1,33.3,1028.1,345.72,1,power_surge
2026-03-12 20:00:00,337.0,6.42,12.2,792.4,19.5,77.0,32.2,999.8,210.51,0,Normal
2026-03-12 20:15:00,299.7,6.71,11.72,704.0,15.4,76.3,30.0,979.6,162.13,0,Normal
2026-03-12 20:30:00,318.8,6.22,11.97,751.9,17.7,77.2,32.3,994.5,185.23,0,Normal
2026-03-12 20:45:00,316.0,6.95,12.94,792.2,17.4,75.5,31.8,998.3,171.92,0,Normal
2026-03-12 21:00:00,328.3,6.88,12.01,707.3,15.5,81.9,31.6,1004.7,198.26,0,Normal
2026-03-12 21:15:00,356.3,6.87,12.58,865.0,17.7,81.7,32.5,1009.7,210.51,0,Normal
2026-03-12 21:30:00,342.0,6.7,12.18,821.6,15.0,82.8,33.5,1051.1,197.7,0,Normal
2026-03-12 21:45:00,293.1,6.85,18.05,256.6,15.1,79.5,30.1,958.7,163.23,1,flow_choke
2026-03-12 22:00:00,354.4,7.26,12.89,858.3,15.0,73.7,29.1,965.8,210.21,0,Normal
2026-03-12 22:15:00,327.8,6.6,12.26,798.7,15.0,87.3,32.0,1006.2,191.5,0,Normal
2026-03-12 22:30:00,337.2,6.75,12.07,824.0,15.0,81.6,31.0,996.0,192.73,0,Normal
2026-03-12 22:45:00,356.7,6.32,12.12,789.7,15.0,80.5,31.4,1007.2,200.6,0,Normal
2026-03-12 23:00:00,292.2,6.4,11.36,735.5,16.2,87.1,32.7,1014.0,158.33,0,Normal
2026-03-12 23:15:00,319.1,6.73,11.8,747.4,15.0,83.0,32.4,986.3,186.46,0,Normal
2026-03-12 23:30:00,306.7,7.09,12.53,753.3,15.0,89.1,30.7,984.8,177.57,0,Normal
2026-03-12 23:45:00,280.8,6.61,11.98,692.5,15.0,87.4,31.3,994.0,171.62,0,Normal
2026-03-13 00:00:00,328.7,6.62,11.9,766.9,15.0,87.7,32.1,1018.7,174.84,0,Normal
2026-03-13 00:15:00,382.8,6.56,12.33,935.2,15.0,79.5,31.7,998.7,214.52,0,Normal
2026-03-13 00:30:00,274.0,6.51,11.99,648.0,16.0,89.7,34.1,888.5,270.13,1,refrigerant_leak
2026-03-13 00:45:00,319.2,6.8,12.46,714.3,15.2,85.7,32.4,1047.7,187.65,0,Normal
2026-03-13 01:00:00,336.0,6.18,11.62,835.6,15.0,82.8,31.3,971.6,195.01,0,Normal
2026-03-13 01:15:00,323.1,7.15,12.75,756.0,17.3,84.5,31.8,1015.7,186.39,0,Normal
2026-03-13 01:30:00,317.2,6.47,11.79,739.8,15.6,76.4,30.7,971.2,185.91,0,Normal
2026-03-13 01:45:00,287.5,6.95,12.84,680.0,15.0,84.6,31.0,982.4,158.03,0,Normal
2026-03-13 02:00:00,325.8,6.26,11.5,788.8,15.0,78.2,31.5,993.1,198.02,0,Normal
2026-03-13 02:15:00,301.1,6.93,12.86,721.2,18.4,76.2,32.6,1008.2,180.47,0,Normal
2026-03-13 02:30:00,265.3,6.94,12.27,650.3,15.0,74.8,29.7,966.5,146.85,0,Normal
2026-03-13 02:45:00,349.9,6.83,20.7,806.2,15.0,84.5,31.2,1010.8,214.6,1,sensor_drift
2026-03-13 03:00:00,344.0,6.35,12.18,806.9,17.5,76.6,32.7,1030.5,216.8,0,Normal
2026-03-13 03:15:00,321.3,6.79,12.26,768.2,20.1,84.3,34.1,890.4,291.64,1,refrigerant_leak
2026-03-13 03:30:00,325.7,6.29,11.95,829.2,18.9,75.0,33.0,1013.9,170.23,0,Normal
2026-03-13 03:45:00,346.9,6.61,12.41,829.6,18.1,69.3,32.0,1015.8,215.83,0,Normal
2026-03-13 04:00:00,325.6,7.06,12.6,808.6,18.6,70.5,33.3,1069.0,199.55,0,Normal
2026-03-13 04:15:00,342.6,6.98,12.32,823.2,19.5,78.8,33.3,1029.7,219.39,0,Normal
2026-03-13 04:30:00,312.6,6.71,12.37,738.1,19.9,72.0,32.4,1011.0,193.82,0,Normal
2026-03-13 04:45:00,352.8,6.36,11.86,840.6,19.7,69.2,31.7,992.4,219.06,0,Normal
2026-03-13 05:00:00,328.0,6.93,12.55,783.0,20.0,70.8,32.8,1018.8,200.66,0,Normal
2026-03-13 05:15:00,324.9,6.71,11.62,794.7,20.2,70.9,30.8,941.7,197.6,0,Normal
2026-03-13 05:30:00,288.2,5.89,11.38,726.2,19.8,72.1,32.5,1025.1,187.83,0,Normal
2026-03-13 05:45:00,327.2,6.97,12.27,794.2,21.0,72.1,33.1,1018.2,195.34,0,Normal
2026-03-13 06:00:00,299.2,6.69,20.75,322.3,19.5,63.6,30.8,957.0,159.31,1,flow_choke
2026-03-13 06:15:00,321.0,7.12,12.72,746.4,22.4,58.4,32.0,1019.6,184.25,0,Normal
2026-03-13 06:30:00,333.6,6.32,11.84,790.2,21.6,60.7,33.2,1018.4,202.86,0,Normal
2026-03-13 06:45:00,344.1,5.59,11.2,807.7,22.0,62.1,33.1,1025.6,208.24,0,Normal
2026-03-13 07:00:00,440.4,6.8,12.23,1064.9,24.5,56.0,33.6,1063.8,253.2,0,Normal
2026-03-13 07:15:00,436.9,6.8,12.88,1039.5,26.8,54.7,34.7,1044.8,252.16,0,Normal
2026-03-13 07:30:00,467.5,6.11,12.34,1140.3,26.6,58.7,34.8,1044.3,280.89,0,Normal
2026-03-13 07:45:00,404.4,6.36,12.06,947.3,23.4,56.0,34.0,1055.1,251.13,0,Normal
2026-03-13 08:00:00,451.8,7.66,20.47,1085.4,24.8,55.1,33.7,1060.8,279.6,1,sensor_drift
2026-03-13 08:15:00,432.1,6.59,12.11,1054.2,28.1,50.9,33.6,1018.0,266.27,0,Normal
2026-03-13 08:30:00,460.9,0.91,12.48,1054.5,25.7,51.9,35.0,1079.1,288.94,1,sensor_drift
2026-03-13 08:45:00,468.5,6.47,12.22,1177.4,27.3,48.1,34.4,1068.7,283.96,0,Normal
2026-03-13 09:00:00,534.8,5.97,11.95,1276.5,28.8,54.4,34.9,1038.6,315.29,0,Normal
2026-03-13 09:15:00,505.6,6.64,12.35,1162.7,26.9,54.1,33.4,1051.1,298.62,0,Normal
2026-03-13 09:30:00,553.0,6.61,12.65,1331.1,28.9,41.7,34.7,1078.4,334.4,0,Normal
2026-03-13 09:45:00,551.3,6.56,12.54,1323.9,27.1,44.7,33.7,1039.0,326.98,0,Normal
2026-03-13 10:00:00,602.8,6.66,12.42,1444.6,28.5,41.7,35.4,1099.9,370.71,0,Normal
2026-03-13 10:15:00,516.2,6.79,12.75,1263.7,30.1,44.5,34.8,1085.8,317.53,0,Normal
2026-03-13 10:30:00,591.7,6.65,12.85,1438.7,27.5,46.2,33.4,1039.3,360.22,0,Normal
2026-03-13 10:45:00,594.9,6.26,12.29,1435.1,30.7,40.3,35.8,1082.0,367.03,0,Normal
2026-03-13 11:00:00,546.8,6.87,13.05,1323.6,30.2,42.0,35.7,1072.6,321.0,0,Normal
2026-03-13 11:15:00,600.2,6.02,11.71,1437.8,31.2,41.4,35.5,1082.0,368.45,0,Normal
2026-03-13 11:30:00,586.2,5.98,12.07,1451.2,30.8,46.0,36.0,1102.5,366.8,0,Normal
2026-03-13 11:45:00,573.8,6.96,12.61,1340.0,32.5,45.3,36.0,1089.1,363.7,0,Normal
